reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8760e186-117f-489f-ab75-f16db48f102a,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Annoying banget nggak bisa milih lokasi sesuai titik maps. Saya mau pilih lokasi di lobby G FKM UI tpi selalu mengarah ke RS UI karena data yang di apps adanya RS ui. Tolong dibuat agar titik penjemputan bisa dipilih sesuai titik yang sudah kita arahkan, jangan auto dipindahkan ke data area yang hanya dimiliki apps saja.",3,0,6.18.2,2025-09-09 04:00:49,"Yth, Bapak/Ibu Talitha Syifa Salsabila​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Am",2025-09-09 05:12:33,6.18.2
47de2ac3-fccf-4513-8bd1-47c20c1a021f,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sampah gabisa order sama sekali yang bener kalo bikin apps,1,0,,2025-09-06 12:55:11,"Dear Bapak/Ibu Fats Creamery, mohon maaf atas ketidaknyamanannya. Mohon diinformasikan nomor telepon yang terdaftar melalui link https://www.bluebirdgroup.com/promo/ atau chat bebi di +62 811-1794-1234. Agar dapat kami tindaklanjuti laporannya. Tks -At-",2025-09-06 12:59:33,
84d05191-c99e-4677-a48c-e7929a7f4053,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fantastic app service is AAA+++,5,0,6.18.2,2025-09-04 09:05:11,"Dear Mr/Ms Anna Kingsford , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -Ys",2025-09-04 09:10:31,6.18.2
ca8658f5-aa92-4dee-aec0-1abab5cef7e2,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini aplikasi bagus hanya saja banyak supir2 baru yang ga tau jalan dan kemampuan nyetirnya sangat kurang. sehingga penumpang yang tinggal duduk manis jadi harus ngarahin jalan dan banyak di klakson2 orang karena nyupirnya ngalang2in mobil/ motor lain, alangkah baiknya di training lebih lama, atau bedakan harga. satu lagi avanza lama sudah terlalu tidak nyaman, tolong tarik semua armada avanza lama. minimal avanza baru, brv, mobilio agar sesuai untuk harga yang kalian berikan cukup mahal.",1,0,6.18.2,2025-09-04 02:08:46,"Selamat pagi Bapak/Ibu mohon maaf atas ketidaknyamanannya, mohon informasikan kepada kami nomor telepon Bapak/Ibu. Bapak/Ibu dapat menginformasikan via WhatsApp kami di nomor 081117941234/email customercare@bluebirdgroup.com/ menghubungi kami di 021-797 1245 dan kami akan segera membantu tindaklanjuti kendalanya -Rm",2025-09-04 02:22:30,6.18.2
b9613d3b-1739-4d3f-a922-b2471d0dcc41,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,In which country taxi available,1,0,6.18.2,2025-09-03 17:10:23,"Dear Mr/Ms Motorola New app, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-as-",2025-09-03 17:14:49,6.18.2
b2dea589-687d-4c6a-b22e-933405b57f00,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Efficient service. Clean vehicles. Language becomes a problem sometimes.,4,0,6.18.2,2025-09-03 04:55:57,"Hi Kumar Sapre , thank you for the rating :) Don't forget to  click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -Rm",2025-09-03 05:28:46,6.18.2
986d40fb-3622-4d9e-8974-d1e2bba83d0a,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Harga Lbh Murah, Car Bersih Baru",5,0,6.18.2,2025-09-02 02:09:26,"Dear Bapak/Ibu Galilea Farm , terima kasih untuk ratingnya :)
Jangan lupa klik link berikut ini untuk mengetahui promo-promo kami https://www.bluebirdgroup.com/promo/. Tks -ip-",2025-09-02 02:22:44,6.18.2
8ea1b2aa-68b2-4bab-9e90-80ba942d8dd2,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺𓂺 otp generation for email verification sucks,1,0,,2025-08-31 03:00:13,"Dear Mr/Ms hedsett kusutt, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-Am",2025-08-31 03:47:13,
595644e1-d84e-49a6-ad1d-fc427b9f5d8c,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"the driver super polite..excellent service, so comfort",5,0,6.18.2,2025-08-30 11:25:35,"Dear Mr. Ahmad Rizki , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -as-",2025-08-30 13:55:34,6.18.2
a833df84-d693-4f6f-b861-8d8dc704b937,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I cancel the order. and still paying. 👎,2,0,,2025-08-29 22:37:17,"We’re sorry for the inconvenience you’ve experienced. To assist us in resolving the issue, we kindly ask you to fill out this form: https://www.bluebirdgroup.com/contact-us?lang=en. -ap-",2025-08-29 22:59:34,
182078fd-2dc3-4dab-aa74-90656a0cebdf,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing experience,5,0,6.18.2,2025-08-28 08:54:20,"Dear Mr/Ms Ilmiya Ilham Hakim , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/  -Vi-",2025-08-28 08:57:13,6.18.2
c85ead8a-6542-4c99-8d34-3139fe84a2a1,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The abundance of advertisements is quite bothersome.,2,0,6.18.2,2025-08-28 05:31:33,"Dear Mr/Ms DJ Danny Dinani, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-Ys",2025-08-28 05:51:04,6.18.2
3a9c3ba1-8e6a-457d-8c0f-319e42c03fc4,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"When writing a message, it always errors",1,0,6.18.2,2025-08-27 15:11:47,"Dear Sir/Madam, Apologize for the inconvenience, please inform us your registered phone number in the apps and the capture problem. You can inform to our WhatsApp channel at 081117941234/email to customercare@bluebirdgroup.com/you can contact us at 021-797 1245 and we will help your concern immediately -Rm",2025-08-27 16:04:41,6.18.2
69cf8922-d730-4584-844b-5a984a551a35,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to book a taxi,5,0,6.18.2,2025-08-27 10:02:46,"Hi Ethan Elroy Phandana , thank you for the rating :) please invite your friends and family to download the My Bluebird application and click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -Rm",2025-08-27 10:20:33,6.18.2
43cf9546-c352-47fa-87fd-73c2dd3c6adf,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Comfortable and safe.,5,0,6.18.2,2025-08-27 06:38:35,"Dear Mr/Ms Heri Jay , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -My-",2025-08-27 07:34:37,6.18.2
db729250-d3da-45e6-945c-d6d3e9494cfd,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sy pesan bluebird dan pembayaran menggunakan ovo (dan juga pakai voucher). Tapi setelah sampai di tujuan, pembayaran berubah menjadi cash (disebutkan ovo sy insufficient fund padahal ada saldonya). Sy tidak langsung bayar cash kpd driver krn sy mau konfirmasi dulu dgn pusat. Tapi dari pusat solusinya hanya transfer sesuai dgn receipt yg diterima yaitu 136k. Padahal ketika booking, max fare hanya 106k (sdh incl potongan). Agak kecewa krn aplikasi yg error tapi customer yg nanggung.",2,0,6.15.0,2025-08-27 03:28:12,"Dear Bapak/Ibu Selly S. , terima kasih untuk ratingnya :)
Jangan lupa klik link berikut ini untuk mengetahui promo-promo kami https://www.bluebirdgroup.com/promo -Ys",2025-08-27 03:39:08,6.15.0
c03af13b-3aa7-4620-a808-e50b231454ce,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great services,5,0,6.18.2,2025-08-25 02:13:17,"Dear Mr/Ms Hadi Pancawijaya, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-Am",2025-08-25 04:08:34,6.18.2
e72e487d-81f8-4368-adb2-1188b6d46719,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dalam seminggu terakhir saya beberapa kali pesan taxi via aplikasi. Beberapa kali juga saya melakukan pembatalan dgn alasan, contoh: taxi terlalu jauh dr lokasi penjemputan, driver minta utk dibatalkan krn ban kempes & terlalu lama menunggu utk mendapatkan taxi. Sdh tercancel lewat aplikasi, tapi 30 menit s/d 1 jam sesudah saya cancel, tiba2 ada driver menghubungi saya & bilang kl sdh di lokasi penjemputan. Ini terjadi sekitar 3x. Tolong diperbaiki sistemnya.",1,1,,2025-08-23 17:00:33,"Yth Ibu Aurel, mohon maaf atas ketidaknyamanannya. Mohon informasikan nomor telepon yang terdaftar melalui email customercare@bluebirdgroup.com atau chat bebi di 0811 1794 1234. Agar kami dapat menindaklanjuti laporan tersebut -as-",2025-08-23 17:41:53,
9c2179f3-bbc4-4077-a4f2-ae3ff59627f2,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Driver ramah, mobil rata rata terawat, tepat waktu. Namun beberapa driver nampak tidak berani masuk gang yang cukup sempit (meski sebenarnya mobil bisa lewat). Lakukan pelatihan masuk ke gang-gang di kota seperti Mampang Prapatan Jakarta selatan dan lainnya agar tau kondisi setiap gang (sesuai jangkauannya). Tingkatkan motivasi driver agar berani mengambil risiko demi kepuasan pelanggan!.",5,0,,2025-08-23 05:53:03,"Dear Bapak/Ibu DICKY IBROHIM , terima kasih untuk ratingnya :)
Jangan lupa klik link berikut ini untuk mengetahui promo-promo kami https://www.bluebirdgroup.com/promo/  -Ay",2025-08-23 06:42:43,
e38f8062-f00b-4bf7-9fc4-c1dd6cf20fbf,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quite useful,5,0,6.18.2,2025-08-22 13:30:10,"Dear Mr/Ms Rishad Purwanto , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/  -ap-",2025-08-22 15:40:40,6.18.2
1d5cdd17-adfa-4826-bb46-e4acf753f322,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"so easy to use app that helps ensure you get a real blue bird taxi. customer focused, honest company.",5,0,6.14.1,2025-08-22 09:33:40,"Dear Mr/Ms Moni Cav , thank you for the rating :)
Don't forget to click the following link to find out about our promos https://www.bluebirdgroup.com/promo/ -ap-",2025-08-22 10:55:46,6.14.1
e8ecbab3-80b3-4766-8c89-cd6e9706ed17,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saat mengisi email, katanya wrong format. saya hubungi cs nya. diminta via wa saya hub wa, dijawab pakai robot aplikasi ga bermanfaat",1,1,6.18.2,2025-08-21 02:42:00,"Yth, Bapak/Ibu Imelda Zita​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Vi-",2025-08-21 04:05:43,6.18.2
6d77f52f-ddf7-46ce-b77a-086d848ac5e1,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Solution Transportasi all people.,5,0,6.18.2,2025-08-20 06:05:22,"Dear Mr./Mrs. Edward Bastian Purba, thank you for your rating :)
Don't forget to click on the following link to find out about our promotionshttps://www.bluebirdgroup.com/promo/  -pj-",2025-08-20 06:14:50,6.18.2
fd39770c-ee06-4148-9c34-1b03ba834fc7,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cocok untuk jemput anak sekolah,5,0,6.18.2,2025-08-17 02:16:49,"Yth, Bapak/Ibu Olivia Tjahyono​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Am",2025-08-17 03:06:07,6.18.2
6d3f936a-fc99-4b13-bc4e-e0f9fd88cab5,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Naik Blue Bird Jam 23.30 dari FX Sudirman, koq SUPIRNYA MACAM BAWA BARANG dan BUKAN BAWA MANUSIA. KALO GA NIAT MENGANTAR, MENDINGAN RESIGN AJA!!!!! asli MUAK BANGET",1,1,6.18.2,2025-08-16 08:32:46,"Yth, Bapak Agung Teguh Setiyoso​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Rw-",2025-08-16 09:15:35,6.18.2
16150169-8d2e-4428-82d0-a10a54d8ce03,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This has gone downhill big time. At least 50% of bookings fail as driver's don't adhere to acceptance. No penalty for late/no show, like Go🛫, and driver cancellations aren't shown, so you end you waiting for nobody. Customer contact is also massive fail - ie UNAVAILABLE... it's half the price of the other but twice the pain. DELETED 😡 PS BEBI live chat never works. I just stare at a blank screen whether I select it from the app. not interested in giving this any more effort.",1,1,6.18.2,2025-08-15 00:12:57,"Dear Mr/Ms My VPN, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-Am",2025-08-15 00:23:57,6.18.2
49a3e287-0d7f-49e1-ac12-50f6d93a3273,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,You are better off not using this application.. using the EZ pay in this app can double your cost with no confirmation on the extra surcharge and the permeter rate will go up alot quicker when linked to this app.. i used to use this application alot and there were no issue.. now its like a scam with the price increase with no confirmation,1,2,6.18.2,2025-08-14 13:15:23,"Dear Mr/Ms Wivia Lim, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-U2-",2025-08-14 15:25:22,6.18.2
a5dbbb35-95e2-4add-98d2-a62745e18d70,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok Mantap,5,0,6.14.2,2025-08-14 02:54:38,"Dear Bapak/Ibu Avesiana Aven , terima kasih untuk ratingnya :)
Jangan lupa klik link berikut ini untuk mengetahui promo-promo kami https://www.bluebirdgroup.com/promo/. Tks -ip-",2025-08-14 03:01:20,6.14.2
cf621253-f50c-4765-bd8a-9a6f243f232a,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,too hard for Aussie,1,1,,2025-08-13 03:10:10,"Dear Mr/Ms Phill Mueller, apologize for the inconvenience, we will follow up on this report. Please provide a phone number that we can contact via email customercare@bluebirdgroup.com or BEBI live chat at 081117941234 Thank you.-ip-",2025-08-13 03:30:35,
ad024a82-7cdf-44e2-9551-6a3c597aef05,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grup taksi Bluebird sudah terkenal akan keamanannya. Namun, yang disayangkan adalah fitur chat yang useless. Sering sekali saya order taksi untuk menjemput anak saya pulang sekolah. Saya mau memberi keterangan, jemput siapa, kelas berapa, dan keterangan2 lainnya tapi fitur chatnya tidak berfungsi dan sepertinya tidak ada niat perbaikan dari pihak BB. Malah, hari ini saya dikeluhkan driver BB karena saya memilih fixed rate namun dia terpaksa menunggu karena saya gagal terus kirim chat.",3,1,6.18.2,2025-08-12 08:20:27,"Yth, Bapak/Ibu Cita Adati​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Ay",2025-08-12 11:46:34,6.18.2
bcb9292b-1d5c-4da4-a122-a8c8a0d02ce5,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terima kasih sudah menerima masukan pelanggan,5,0,6.18.2,2025-08-12 04:55:26,"Dear Bapak/Ibu Aditya Wahyu Kuntadi , terima kasih untuk ratingnya :)
Jangan lupa klik link berikut ini untuk mengetahui promo-promo kami https://www.bluebirdgroup.com/promo/ -My-",2025-08-12 05:09:02,6.18.2
3d2b81de-c5e0-4bd8-9c38-06a681091e81,A *********er,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"booking scheduled via aplikasi, sampai batas waktu gaada yg ambil orderan... buang-buang waktu!",1,1,6.18.2,2025-08-09 13:35:33,"Yth, Bapak/Ibu Ignatius Agung​ , mohon maaf atas ketidaknyamanannya, kami akan tindak lanjuti laporan ini mohon di informasikan nomor telp yang dapat kami hubungi melalui email customercare@bluebirdgroup.com atau live chat BEBI di 081117941234 Terima kasih.-Ys-",2025-08-09 13:38:37,6.18.2
